stage,epoch,phase,loss,acc,lr
StageA.finetune,40,val,0.1391,0.9308,2.730047501302266e-06
StageA.finetune,41,train,0.031,0.9951,2.500000000000001e-06
StageA.finetune,41,val,0.1601,0.9538,2.500000000000001e-06
StageA.finetune,42,train,0.0335,0.9934,2.276804824924866e-06
StageA.finetune,42,val,0.1357,0.9538,2.276804824924866e-06
StageA.finetune,43,train,0.0316,0.9885,2.061073738537635e-06
StageA.finetune,43,val,0.126,0.9615,2.061073738537635e-06
StageA.finetune,44,train,0.0221,0.9951,1.8533980447508138e-06
StageA.finetune,44,val,0.1578,0.9538,1.8533980447508138e-06
StageA.finetune,45,train,0.0186,0.9984,1.6543469682057107e-06
StageA.finetune,45,val,0.1467,0.9538,1.6543469682057107e-06
StageA.finetune,46,train,0.025,0.9951,1.4644660940672628e-06
StageA.finetune,46,val,0.1347,0.9538,1.4644660940672628e-06
StageA.finetune,47,train,0.0176,0.9984,1.2842758726130296e-06
StageA.finetune,47,val,0.1395,0.9462,1.2842758726130296e-06
StageA.finetune,48,train,0.0177,0.9984,1.1142701927151456e-06
StageA.finetune,48,val,0.1516,0.9538,1.1142701927151456e-06
StageA.finetune,49,train,0.028,0.9934,9.549150281252633e-07
StageA.finetune,49,val,0.1438,0.9538,9.549150281252633e-07
StageA.finetune,50,train,0.0187,1.0,8.066471602728802e-07
StageA.finetune,50,val,0.1322,0.9462,8.066471602728802e-07
StageA.finetune,51,train,0.0124,1.0,6.698729810778064e-07
StageA.finetune,51,val,0.1333,0.9538,6.698729810778064e-07
StageA.finetune,52,train,0.0161,1.0,5.44967379058161e-07
StageA.finetune,52,val,0.1367,0.9538,5.44967379058161e-07
StageA.finetune,53,train,0.0126,1.0,4.3227271178699507e-07
StageA.finetune,53,val,0.1242,0.9538,4.3227271178699507e-07
StageA.finetune,54,train,0.0192,0.9984,3.3209786751399125e-07
StageA.finetune,54,val,0.1549,0.9538,3.3209786751399125e-07
StageA.finetune,55,train,0.0248,0.9951,2.4471741852423233e-07
StageA.finetune,55,val,0.1436,0.9538,2.4471741852423233e-07
StageA.finetune,56,train,0.0226,0.9967,1.7037086855465844e-07
StageA.finetune,56,val,0.136,0.9538,1.7037086855465844e-07
StageA.finetune,57,train,0.0144,0.9984,1.0926199633097156e-07
StageA.finetune,57,val,0.141,0.9462,1.0926199633097156e-07
StageA.finetune,58,train,0.037,0.9934,6.15582970243117e-08
StageA.finetune,58,val,0.1546,0.9538,6.15582970243117e-08
StageA.finetune,59,train,0.0175,1.0,2.7390523158632996e-08
StageA.finetune,59,val,0.1243,0.9385,2.7390523158632996e-08
StageA.finetune,60,train,0.0278,0.9918,6.852326227130835e-09
StageA.finetune,60,val,0.1387,0.9538,6.852326227130835e-09
StageB.warmup,1,train,1.0488,0.387,0.0001
StageB.warmup,1,val,1.1481,0.2195,0.0001
StageB.warmup,2,train,0.9979,0.3325,0.0001
StageB.warmup,2,val,1.1852,0.2195,0.0001
StageB.warmup,3,train,0.979,0.3247,0.0001
StageB.warmup,3,val,1.1908,0.1829,0.0001
StageB.warmup,4,train,0.9395,0.3558,0.0001
StageB.warmup,4,val,1.224,0.1951,0.0001
StageB.warmup,5,train,0.9617,0.3221,0.0001
StageB.warmup,5,val,1.1678,0.2317,0.0001
StageB.warmup,6,train,0.9105,0.3948,0.0001
StageB.warmup,6,val,1.1965,0.1463,0.0001
StageB.warmup,7,train,0.9194,0.3506,0.0001
StageB.warmup,7,val,1.1704,0.2195,0.0001
StageB.warmup,8,train,0.9316,0.3636,0.0001
StageB.warmup,8,val,1.1527,0.2195,0.0001
StageB.finetune,1,train,0.8666,0.413,1e-05
StageB.finetune,1,val,1.1394,0.2561,1e-05
StageB.finetune,2,train,0.8466,0.4078,9.993147673772869e-06
StageB.finetune,2,val,1.0805,0.3415,9.993147673772869e-06
StageB.finetune,3,train,0.792,0.5091,9.972609476841366e-06
StageB.finetune,3,val,3.5722,0.4878,9.972609476841366e-06
StageB.finetune,4,train,0.7831,0.5455,9.938441702975689e-06
StageB.finetune,4,val,37.328,0.5854,9.938441702975689e-06
StageB.finetune,5,train,0.7645,0.5455,9.890738003669029e-06
StageB.finetune,5,val,0.949,0.5488,9.890738003669029e-06
StageB.finetune,6,train,0.7099,0.6494,9.829629131445342e-06
StageB.finetune,6,val,0.8592,0.6585,9.829629131445342e-06
StageB.finetune,7,train,0.6799,0.6935,9.755282581475769e-06
StageB.finetune,7,val,0.8344,0.6707,9.755282581475769e-06
StageB.finetune,8,train,0.6535,0.6935,9.667902132486009e-06
StageB.finetune,8,val,0.835,0.6463,9.667902132486009e-06
StageB.finetune,9,train,0.6272,0.7169,9.567727288213005e-06
StageB.finetune,9,val,0.8188,0.6951,9.567727288213005e-06
StageB.finetune,10,train,0.5902,0.7818,9.45503262094184e-06
StageB.finetune,10,val,0.7733,0.7561,9.45503262094184e-06
StageB.finetune,11,train,0.5637,0.7974,9.330127018922195e-06
StageB.finetune,11,val,0.9683,0.7195,9.330127018922195e-06
StageB.finetune,12,train,0.5164,0.8182,9.193352839727122e-06
StageB.finetune,12,val,0.7358,0.7561,9.193352839727122e-06
StageB.finetune,13,train,0.5099,0.8442,9.045084971874738e-06
StageB.finetune,13,val,0.7152,0.7439,9.045084971874738e-06
StageB.finetune,14,train,0.4628,0.8701,8.885729807284857e-06
StageB.finetune,14,val,0.6827,0.7927,8.885729807284857e-06
StageB.finetune,15,train,0.4533,0.8649,8.715724127386973e-06
StageB.finetune,15,val,0.6927,0.7805,8.715724127386973e-06
StageB.finetune,16,train,0.4024,0.9143,8.53553390593274e-06
StageB.finetune,16,val,0.6706,0.7561,8.53553390593274e-06
StageB.finetune,17,train,0.4068,0.9065,8.345653031794293e-06
StageB.finetune,17,val,0.6787,0.7439,8.345653031794293e-06
StageB.finetune,18,train,0.3471,0.9273,8.146601955249189e-06
StageB.finetune,18,val,0.6681,0.7317,8.146601955249189e-06
StageB.finetune,19,train,0.3136,0.9221,7.938926261462366e-06
StageB.finetune,19,val,0.6632,0.7317,7.938926261462366e-06
StageB.finetune,20,train,0.3255,0.9169,7.723195175075136e-06
StageB.finetune,20,val,0.6207,0.7927,7.723195175075136e-06
StageB.finetune,21,train,0.2928,0.9506,7.5e-06
StageB.finetune,21,val,0.6194,0.8171,7.5e-06
StageB.finetune,22,train,0.267,0.9247,7.269952498697734e-06
StageB.finetune,22,val,0.6445,0.7439,7.269952498697734e-06
StageB.finetune,23,train,0.262,0.9455,7.033683215379002e-06
StageB.finetune,23,val,0.6452,0.7439,7.033683215379002e-06
StageB.finetune,24,train,0.2554,0.9351,6.791839747726503e-06
StageB.finetune,24,val,0.6197,0.7805,6.791839747726503e-06
StageB.finetune,25,train,0.2187,0.9429,6.545084971874738e-06
StageB.finetune,25,val,0.6226,0.7805,6.545084971874738e-06
StageB.finetune,26,train,0.1914,0.9714,6.294095225512604e-06
StageB.finetune,26,val,0.6391,0.7439,6.294095225512604e-06
StageB.finetune,27,train,0.2102,0.961,6.039558454088796e-06
StageB.finetune,27,val,0.6216,0.8049,6.039558454088796e-06
StageB.finetune,28,train,0.1864,0.9688,5.782172325201155e-06
StageB.finetune,28,val,0.6042,0.7805,5.782172325201155e-06
StageB.finetune,29,train,0.1799,0.9636,5.522642316338268e-06
StageB.finetune,29,val,0.6411,0.7683,5.522642316338268e-06
StageB.finetune,30,train,0.1733,0.9558,5.261679781214719e-06
StageB.finetune,30,val,0.5864,0.7927,5.261679781214719e-06
StageB.finetune,31,train,0.1686,0.9766,5.000000000000001e-06
StageB.finetune,31,val,0.6349,0.7683,5.000000000000001e-06
StageB.finetune,32,train,0.1755,0.9506,4.738320218785282e-06
StageB.finetune,32,val,0.5988,0.7805,4.738320218785282e-06
StageB.finetune,33,train,0.1599,0.961,4.477357683661734e-06
StageB.finetune,33,val,0.6659,0.7561,4.477357683661734e-06
StageB.finetune,34,train,0.1585,0.9636,4.217827674798846e-06
StageB.finetune,34,val,0.6251,0.7805,4.217827674798846e-06
StageB.finetune,35,train,0.1706,0.961,3.960441545911203e-06
StageB.finetune,35,val,0.7166,0.7195,3.960441545911203e-06
StageB.finetune,36,train,0.1372,0.9818,3.705904774487397e-06
StageB.finetune,36,val,0.5924,0.8049,3.705904774487397e-06
StageB.finetune,37,train,0.1544,0.9688,3.454915028125263e-06
StageB.finetune,37,val,0.5886,0.7927,3.454915028125263e-06
StageB.finetune,38,train,0.1585,0.9558,3.2081602522734987e-06
StageB.finetune,38,val,0.6165,0.7805,3.2081602522734987e-06
StageB.finetune,39,train,0.1785,0.9429,2.966316784620999e-06
StageB.finetune,39,val,0.6151,0.7805,2.966316784620999e-06
StageB.finetune,40,train,0.1468,0.961,2.730047501302266e-06
StageB.finetune,40,val,0.597,0.7927,2.730047501302266e-06
StageB.finetune,41,train,0.1359,0.9766,2.500000000000001e-06
StageB.finetune,41,val,0.6201,0.7805,2.500000000000001e-06
StageB.finetune,42,train,0.1348,0.974,2.276804824924866e-06
StageB.finetune,42,val,0.6039,0.7927,2.276804824924866e-06
StageB.finetune,43,train,0.1381,0.9714,2.061073738537635e-06
StageB.finetune,43,val,0.596,0.7805,2.061073738537635e-06
StageB.finetune,44,train,0.1233,0.9766,1.8533980447508138e-06
StageB.finetune,44,val,0.606,0.7927,1.8533980447508138e-06
StageB.finetune,45,train,0.1443,0.9688,1.6543469682057107e-06
StageB.finetune,45,val,0.5779,0.7927,1.6543469682057107e-06
StageB.finetune,46,train,0.1404,0.9662,1.4644660940672628e-06
StageB.finetune,46,val,0.5762,0.8049,1.4644660940672628e-06
StageB.finetune,47,train,0.1371,0.9714,1.2842758726130296e-06
StageB.finetune,47,val,0.5681,0.8049,1.2842758726130296e-06
StageB.finetune,48,train,0.1474,0.9558,1.1142701927151456e-06
StageB.finetune,48,val,0.5782,0.7805,1.1142701927151456e-06
StageB.finetune,49,train,0.1051,0.9896,9.549150281252633e-07
StageB.finetune,49,val,0.6092,0.7927,9.549150281252633e-07
StageB.finetune,50,train,0.1347,0.961,8.066471602728802e-07
StageB.finetune,50,val,0.5751,0.8049,8.066471602728802e-07
StageB.finetune,51,train,0.1157,0.9714,6.698729810778064e-07
StageB.finetune,51,val,0.6274,0.7805,6.698729810778064e-07
StageB.finetune,52,train,0.1275,0.9662,5.44967379058161e-07
StageB.finetune,52,val,0.5475,0.8171,5.44967379058161e-07
StageB.finetune,53,train,0.1563,0.9584,4.3227271178699507e-07
StageB.finetune,53,val,0.5902,0.7927,4.3227271178699507e-07
StageB.finetune,54,train,0.1055,0.9766,3.3209786751399125e-07
StageB.finetune,54,val,0.6309,0.7927,3.3209786751399125e-07
StageB.finetune,55,train,0.1268,0.9818,2.4471741852423233e-07
StageB.finetune,55,val,0.5824,0.7927,2.4471741852423233e-07
StageB.finetune,56,train,0.1194,0.961,1.7037086855465844e-07
StageB.finetune,56,val,0.622,0.7805,1.7037086855465844e-07
StageB.finetune,57,train,0.1462,0.961,1.0926199633097156e-07
StageB.finetune,57,val,0.5868,0.7927,1.0926199633097156e-07
StageB.finetune,58,train,0.1403,0.9558,6.15582970243117e-08
StageB.finetune,58,val,0.6249,0.8049,6.15582970243117e-08
StageB.finetune,59,train,0.1269,0.9662,2.7390523158632996e-08
StageB.finetune,59,val,0.5935,0.8049,2.7390523158632996e-08
StageB.finetune,60,train,0.1314,0.9688,6.852326227130835e-09
StageB.finetune,60,val,0.591,0.7805,6.852326227130835e-09
