stage,epoch,phase,loss,acc,lr
StageA.finetune,23,train,0.0434,0.9951,7.033683215379002e-06
StageA.finetune,23,val,0.1538,0.9615,7.033683215379002e-06
StageA.finetune,24,train,0.0496,0.9934,6.791839747726503e-06
StageA.finetune,24,val,0.1269,0.9538,6.791839747726503e-06
StageA.finetune,25,train,0.0563,0.9885,6.545084971874738e-06
StageA.finetune,25,val,0.1652,0.9308,6.545084971874738e-06
StageA.finetune,26,train,0.0389,0.9951,6.294095225512604e-06
StageA.finetune,26,val,0.1393,0.9538,6.294095225512604e-06
StageA.finetune,27,train,0.0527,0.9836,6.039558454088796e-06
StageA.finetune,27,val,0.1495,0.9538,6.039558454088796e-06
StageA.finetune,28,train,0.0466,0.9885,5.782172325201155e-06
StageA.finetune,28,val,0.1311,0.9538,5.782172325201155e-06
StageA.finetune,29,train,0.0236,0.9984,5.522642316338268e-06
StageA.finetune,29,val,0.1364,0.9615,5.522642316338268e-06
StageA.finetune,30,train,0.0302,0.9951,5.261679781214719e-06
StageA.finetune,30,val,0.1314,0.9615,5.261679781214719e-06
StageA.finetune,31,train,0.043,0.9869,5.000000000000001e-06
StageA.finetune,31,val,0.1561,0.9538,5.000000000000001e-06
StageA.finetune,32,train,0.0386,0.9901,4.738320218785282e-06
StageA.finetune,32,val,0.1527,0.9615,4.738320218785282e-06
StageA.finetune,33,train,0.0289,0.9951,4.477357683661734e-06
StageA.finetune,33,val,0.1379,0.9615,4.477357683661734e-06
StageA.finetune,34,train,0.0372,0.9951,4.217827674798846e-06
StageA.finetune,34,val,0.1398,0.9615,4.217827674798846e-06
StageA.finetune,35,train,0.0207,0.9984,3.960441545911203e-06
StageA.finetune,35,val,0.1369,0.9615,3.960441545911203e-06
StageA.finetune,36,train,0.0441,0.9852,3.705904774487397e-06
StageA.finetune,36,val,0.123,0.9692,3.705904774487397e-06
StageA.finetune,37,train,0.0334,0.9934,3.454915028125263e-06
StageA.finetune,37,val,0.1309,0.9692,3.454915028125263e-06
StageA.finetune,38,train,0.0327,0.9951,3.2081602522734987e-06
StageA.finetune,38,val,0.1129,0.9692,3.2081602522734987e-06
StageA.finetune,39,train,0.0245,0.9967,2.966316784620999e-06
StageA.finetune,39,val,0.1203,0.9769,2.966316784620999e-06
StageA.finetune,40,train,0.0211,1.0,2.730047501302266e-06
StageA.finetune,40,val,0.1113,0.9769,2.730047501302266e-06
StageA.finetune,41,train,0.0312,0.9934,2.500000000000001e-06
StageA.finetune,41,val,0.12,0.9692,2.500000000000001e-06
StageA.finetune,42,train,0.0233,0.9984,2.276804824924866e-06
StageA.finetune,42,val,0.124,0.9538,2.276804824924866e-06
StageA.finetune,43,train,0.031,0.9934,2.061073738537635e-06
StageA.finetune,43,val,0.13,0.9692,2.061073738537635e-06
StageA.finetune,44,train,0.0163,0.9984,1.8533980447508138e-06
StageA.finetune,44,val,0.1196,0.9615,1.8533980447508138e-06
StageA.finetune,45,train,0.025,0.9967,1.6543469682057107e-06
StageA.finetune,45,val,0.1161,0.9769,1.6543469682057107e-06
StageA.finetune,46,train,0.0228,0.9967,1.4644660940672628e-06
StageA.finetune,46,val,0.1221,0.9769,1.4644660940672628e-06
StageA.finetune,47,train,0.0339,0.9918,1.2842758726130296e-06
StageA.finetune,47,val,0.1188,0.9615,1.2842758726130296e-06
StageA.finetune,48,train,0.0349,0.9967,1.1142701927151456e-06
StageA.finetune,48,val,0.1144,0.9692,1.1142701927151456e-06
StageA.finetune,49,train,0.0213,0.9984,9.549150281252633e-07
StageA.finetune,49,val,0.1083,0.9769,9.549150281252633e-07
StageA.finetune,50,train,0.0266,0.9951,8.066471602728802e-07
StageA.finetune,50,val,0.131,0.9692,8.066471602728802e-07
StageA.finetune,51,train,0.0197,0.9984,6.698729810778064e-07
StageA.finetune,51,val,0.1179,0.9692,6.698729810778064e-07
StageA.finetune,52,train,0.0311,0.9934,5.44967379058161e-07
StageA.finetune,52,val,0.1331,0.9615,5.44967379058161e-07
StageA.finetune,53,train,0.021,0.9984,4.3227271178699507e-07
StageA.finetune,53,val,0.1295,0.9615,4.3227271178699507e-07
StageA.finetune,54,train,0.0385,0.9918,3.3209786751399125e-07
StageA.finetune,54,val,0.129,0.9615,3.3209786751399125e-07
StageA.finetune,55,train,0.0214,0.9984,2.4471741852423233e-07
StageA.finetune,55,val,0.1168,0.9615,2.4471741852423233e-07
StageA.finetune,56,train,0.0343,0.9885,1.7037086855465844e-07
StageA.finetune,56,val,0.1327,0.9615,1.7037086855465844e-07
StageA.finetune,57,train,0.0203,0.9984,1.0926199633097156e-07
StageA.finetune,57,val,0.1287,0.9615,1.0926199633097156e-07
StageA.finetune,58,train,0.0262,0.9967,6.15582970243117e-08
StageA.finetune,58,val,0.1301,0.9692,6.15582970243117e-08
StageA.finetune,59,train,0.0308,0.9951,2.7390523158632996e-08
StageA.finetune,59,val,0.1273,0.9538,2.7390523158632996e-08
StageA.finetune,60,train,0.0206,1.0,6.852326227130835e-09
StageA.finetune,60,val,0.129,0.9615,6.852326227130835e-09
StageB.warmup,1,train,1.0565,0.4052,0.0001
StageB.warmup,1,val,1.1121,0.1951,0.0001
StageB.warmup,2,train,0.9892,0.3662,0.0001
StageB.warmup,2,val,1.1455,0.2073,0.0001
StageB.warmup,3,train,0.9936,0.3169,0.0001
StageB.warmup,3,val,1.1697,0.2439,0.0001
StageB.warmup,4,train,0.9361,0.3818,0.0001
StageB.warmup,4,val,1.143,0.2683,0.0001
StageB.warmup,5,train,0.9275,0.4208,0.0001
StageB.warmup,5,val,1.1627,0.2805,0.0001
StageB.warmup,6,train,0.9515,0.3714,0.0001
StageB.warmup,6,val,1.1508,0.2439,0.0001
StageB.warmup,7,train,0.9018,0.3896,0.0001
StageB.warmup,7,val,1.1431,0.2317,0.0001
StageB.warmup,8,train,0.8813,0.4364,0.0001
StageB.warmup,8,val,1.1273,0.3171,0.0001
StageB.finetune,1,train,0.8722,0.439,1e-05
StageB.finetune,1,val,1.9605,0.4268,1e-05
StageB.finetune,2,train,0.824,0.4909,9.993147673772869e-06
StageB.finetune,2,val,1.0556,0.4146,9.993147673772869e-06
StageB.finetune,3,train,0.8294,0.4753,9.972609476841366e-06
StageB.finetune,3,val,1.0028,0.4878,9.972609476841366e-06
StageB.finetune,4,train,0.7762,0.5455,9.938441702975689e-06
StageB.finetune,4,val,0.9989,0.5122,9.938441702975689e-06
StageB.finetune,5,train,0.7635,0.5506,9.890738003669029e-06
StageB.finetune,5,val,0.9457,0.5854,9.890738003669029e-06
StageB.finetune,6,train,0.7417,0.5818,9.829629131445342e-06
StageB.finetune,6,val,0.9072,0.6951,9.829629131445342e-06
StageB.finetune,7,train,0.7297,0.6052,9.755282581475769e-06
StageB.finetune,7,val,0.9091,0.6829,9.755282581475769e-06
StageB.finetune,8,train,0.6566,0.6987,9.667902132486009e-06
StageB.finetune,8,val,0.858,0.6707,9.667902132486009e-06
StageB.finetune,9,train,0.6105,0.774,9.567727288213005e-06
StageB.finetune,9,val,0.8109,0.7683,9.567727288213005e-06
StageB.finetune,10,train,0.6156,0.7117,9.45503262094184e-06
StageB.finetune,10,val,0.7881,0.7805,9.45503262094184e-06
StageB.finetune,11,train,0.609,0.7429,9.330127018922195e-06
StageB.finetune,11,val,0.7894,0.7439,9.330127018922195e-06
StageB.finetune,12,train,0.533,0.8052,9.193352839727122e-06
StageB.finetune,12,val,0.7622,0.7195,9.193352839727122e-06
StageB.finetune,13,train,0.5421,0.7974,9.045084971874738e-06
StageB.finetune,13,val,0.6957,0.8293,9.045084971874738e-06
StageB.finetune,14,train,0.4993,0.8623,8.885729807284857e-06
StageB.finetune,14,val,0.6872,0.7927,8.885729807284857e-06
StageB.finetune,15,train,0.4801,0.8753,8.715724127386973e-06
StageB.finetune,15,val,0.6865,0.7805,8.715724127386973e-06
StageB.finetune,16,train,0.4762,0.8364,8.53553390593274e-06
StageB.finetune,16,val,0.691,0.7927,8.53553390593274e-06
StageB.finetune,17,train,0.4609,0.8182,8.345653031794293e-06
StageB.finetune,17,val,0.6596,0.8171,8.345653031794293e-06
StageB.finetune,18,train,0.3894,0.9143,8.146601955249189e-06
StageB.finetune,18,val,0.6444,0.8293,8.146601955249189e-06
StageB.finetune,19,train,0.3844,0.8987,7.938926261462366e-06
StageB.finetune,19,val,0.6595,0.7683,7.938926261462366e-06
StageB.finetune,20,train,0.3978,0.8753,7.723195175075136e-06
StageB.finetune,20,val,0.6159,0.7927,7.723195175075136e-06
StageB.finetune,21,train,0.352,0.8909,7.5e-06
StageB.finetune,21,val,0.6186,0.7561,7.5e-06
StageB.finetune,22,train,0.3434,0.8987,7.269952498697734e-06
StageB.finetune,22,val,0.5938,0.8049,7.269952498697734e-06
StageB.finetune,23,train,0.3052,0.9195,7.033683215379002e-06
StageB.finetune,23,val,0.5993,0.8049,7.033683215379002e-06
StageB.finetune,24,train,0.3232,0.9403,6.791839747726503e-06
StageB.finetune,24,val,0.6087,0.7805,6.791839747726503e-06
StageB.finetune,25,train,0.3326,0.9195,6.545084971874738e-06
StageB.finetune,25,val,0.6024,0.7805,6.545084971874738e-06
StageB.finetune,26,train,0.2879,0.9221,6.294095225512604e-06
StageB.finetune,26,val,0.5801,0.8049,6.294095225512604e-06
StageB.finetune,27,train,0.2594,0.9455,6.039558454088796e-06
StageB.finetune,27,val,0.5685,0.7927,6.039558454088796e-06
StageB.finetune,28,train,0.2644,0.9273,5.782172325201155e-06
StageB.finetune,28,val,0.5799,0.8049,5.782172325201155e-06
StageB.finetune,29,train,0.2577,0.9403,5.522642316338268e-06
StageB.finetune,29,val,0.6096,0.7927,5.522642316338268e-06
StageB.finetune,30,train,0.2079,0.9558,5.261679781214719e-06
StageB.finetune,30,val,0.5673,0.8049,5.261679781214719e-06
StageB.finetune,31,train,0.2675,0.9247,5.000000000000001e-06
StageB.finetune,31,val,0.5819,0.7927,5.000000000000001e-06
StageB.finetune,32,train,0.2332,0.9455,4.738320218785282e-06
StageB.finetune,32,val,0.5829,0.7927,4.738320218785282e-06
StageB.finetune,33,train,0.2374,0.9558,4.477357683661734e-06
StageB.finetune,33,val,0.5907,0.7805,4.477357683661734e-06
StageB.finetune,34,train,0.2113,0.9506,4.217827674798846e-06
StageB.finetune,34,val,0.5765,0.8415,4.217827674798846e-06
StageB.finetune,35,train,0.2155,0.9532,3.960441545911203e-06
StageB.finetune,35,val,0.5452,0.8293,3.960441545911203e-06
StageB.finetune,36,train,0.1832,0.961,3.705904774487397e-06
StageB.finetune,36,val,0.5671,0.8049,3.705904774487397e-06
StageB.finetune,37,train,0.2266,0.9403,3.454915028125263e-06
StageB.finetune,37,val,0.5734,0.8171,3.454915028125263e-06
StageB.finetune,38,train,0.1932,0.9377,3.2081602522734987e-06
StageB.finetune,38,val,0.5811,0.8049,3.2081602522734987e-06
StageB.finetune,39,train,0.1627,0.974,2.966316784620999e-06
StageB.finetune,39,val,0.5722,0.7927,2.966316784620999e-06
StageB.finetune,40,train,0.187,0.9429,2.730047501302266e-06
StageB.finetune,40,val,0.5546,0.8049,2.730047501302266e-06
StageB.finetune,41,train,0.1861,0.9429,2.500000000000001e-06
StageB.finetune,41,val,0.5662,0.7805,2.500000000000001e-06
StageB.finetune,42,train,0.1603,0.9584,2.276804824924866e-06
StageB.finetune,42,val,0.5477,0.8049,2.276804824924866e-06
StageB.finetune,43,train,0.1806,0.9481,2.061073738537635e-06
StageB.finetune,43,val,0.579,0.8049,2.061073738537635e-06
StageB.finetune,44,train,0.1608,0.9688,1.8533980447508138e-06
StageB.finetune,44,val,0.5543,0.8293,1.8533980447508138e-06
StageB.finetune,45,train,0.1919,0.9403,1.6543469682057107e-06
StageB.finetune,45,val,0.5373,0.8171,1.6543469682057107e-06
StageB.finetune,46,train,0.1823,0.9584,1.4644660940672628e-06
StageB.finetune,46,val,0.5891,0.7927,1.4644660940672628e-06
StageB.finetune,47,train,0.1505,0.9584,1.2842758726130296e-06
StageB.finetune,47,val,0.5566,0.8049,1.2842758726130296e-06
StageB.finetune,48,train,0.1589,0.9714,1.1142701927151456e-06
StageB.finetune,48,val,0.5695,0.7927,1.1142701927151456e-06
StageB.finetune,49,train,0.1723,0.9636,9.549150281252633e-07
StageB.finetune,49,val,0.5621,0.8049,9.549150281252633e-07
StageB.finetune,50,train,0.1691,0.9662,8.066471602728802e-07
StageB.finetune,50,val,0.5684,0.8293,8.066471602728802e-07
StageB.finetune,51,train,0.155,0.961,6.698729810778064e-07
StageB.finetune,51,val,0.5934,0.8049,6.698729810778064e-07
StageB.finetune,52,train,0.1612,0.9584,5.44967379058161e-07
StageB.finetune,52,val,0.5587,0.8415,5.44967379058161e-07
StageB.finetune,53,train,0.1468,0.9792,4.3227271178699507e-07
StageB.finetune,53,val,0.5865,0.8171,4.3227271178699507e-07
StageB.finetune,54,train,0.2182,0.9091,3.3209786751399125e-07
StageB.finetune,54,val,0.5625,0.8049,3.3209786751399125e-07
StageB.finetune,55,train,0.1796,0.9532,2.4471741852423233e-07
StageB.finetune,55,val,0.5599,0.8049,2.4471741852423233e-07
StageB.finetune,56,train,0.1772,0.9429,1.7037086855465844e-07
StageB.finetune,56,val,0.5494,0.8293,1.7037086855465844e-07
StageB.finetune,57,train,0.1501,0.974,1.0926199633097156e-07
StageB.finetune,57,val,0.5534,0.8171,1.0926199633097156e-07
StageB.finetune,58,train,0.1849,0.9351,6.15582970243117e-08
StageB.finetune,58,val,0.6011,0.7805,6.15582970243117e-08
StageB.finetune,59,train,0.1589,0.9714,2.7390523158632996e-08
StageB.finetune,59,val,0.5924,0.7683,2.7390523158632996e-08
StageB.finetune,60,train,0.1569,0.9584,6.852326227130835e-09
StageB.finetune,60,val,0.5451,0.7927,6.852326227130835e-09
