stage,epoch,phase,loss,acc,lr
StageA.finetune,40,train,0.0165,0.9984,2.730047501302266e-06
StageA.finetune,40,val,0.1161,0.9538,2.730047501302266e-06
StageA.finetune,41,train,0.02,0.9967,2.500000000000001e-06
StageA.finetune,41,val,0.1076,0.9692,2.500000000000001e-06
StageA.finetune,42,train,0.0186,0.9984,2.276804824924866e-06
StageA.finetune,42,val,0.1126,0.9615,2.276804824924866e-06
StageA.finetune,43,train,0.0244,0.9951,2.061073738537635e-06
StageA.finetune,43,val,0.1121,0.9692,2.061073738537635e-06
StageA.finetune,44,train,0.0163,0.9967,1.8533980447508138e-06
StageA.finetune,44,val,0.1196,0.9692,1.8533980447508138e-06
StageA.finetune,45,train,0.0147,1.0,1.6543469682057107e-06
StageA.finetune,45,val,0.1131,0.9615,1.6543469682057107e-06
StageA.finetune,46,train,0.0209,0.9951,1.4644660940672628e-06
StageA.finetune,46,val,0.1122,0.9692,1.4644660940672628e-06
StageA.finetune,47,train,0.0305,0.9901,1.2842758726130296e-06
StageA.finetune,47,val,0.1679,0.9615,1.2842758726130296e-06
StageA.finetune,48,train,0.013,0.9984,1.1142701927151456e-06
StageA.finetune,48,val,0.1335,0.9692,1.1142701927151456e-06
StageA.finetune,49,train,0.0137,1.0,9.549150281252633e-07
StageA.finetune,49,val,0.1143,0.9615,9.549150281252633e-07
StageA.finetune,50,train,0.0146,0.9967,8.066471602728802e-07
StageA.finetune,50,val,0.1523,0.9615,8.066471602728802e-07
StageA.finetune,51,train,0.0232,0.9967,6.698729810778064e-07
StageA.finetune,51,val,0.1016,0.9692,6.698729810778064e-07
StageA.finetune,52,train,0.0198,0.9967,5.44967379058161e-07
StageA.finetune,52,val,0.1117,0.9538,5.44967379058161e-07
StageA.finetune,53,train,0.0172,0.9967,4.3227271178699507e-07
StageA.finetune,53,val,0.1138,0.9615,4.3227271178699507e-07
StageA.finetune,54,train,0.0184,0.9984,3.3209786751399125e-07
StageA.finetune,54,val,0.1041,0.9538,3.3209786751399125e-07
StageA.finetune,55,train,0.0191,1.0,2.4471741852423233e-07
StageA.finetune,55,val,0.1132,0.9692,2.4471741852423233e-07
StageA.finetune,56,train,0.0181,0.9967,1.7037086855465844e-07
StageA.finetune,56,val,0.1244,0.9692,1.7037086855465844e-07
StageA.finetune,57,train,0.0237,0.9934,1.0926199633097156e-07
StageA.finetune,57,val,0.1254,0.9692,1.0926199633097156e-07
StageA.finetune,58,train,0.0272,0.9934,6.15582970243117e-08
StageA.finetune,58,val,0.1156,0.9615,6.15582970243117e-08
StageA.finetune,59,train,0.0158,0.9984,2.7390523158632996e-08
StageA.finetune,59,val,0.1122,0.9462,2.7390523158632996e-08
StageA.finetune,60,train,0.0198,0.9967,6.852326227130835e-09
StageA.finetune,60,val,0.1127,0.9615,6.852326227130835e-09
StageB.warmup,1,train,1.0478,0.3325,0.0001
StageB.warmup,1,val,1.0917,0.378,0.0001
StageB.warmup,2,train,0.9899,0.3351,0.0001
StageB.warmup,2,val,1.1264,0.2561,0.0001
StageB.warmup,3,train,0.9792,0.3429,0.0001
StageB.warmup,3,val,1.1266,0.2561,0.0001
StageB.warmup,4,train,0.9429,0.3377,0.0001
StageB.warmup,4,val,1.1098,0.2927,0.0001
StageB.warmup,5,train,0.9639,0.3351,0.0001
StageB.warmup,5,val,1.1136,0.3415,0.0001
StageB.warmup,6,train,0.9373,0.3766,0.0001
StageB.warmup,6,val,1.0847,0.3902,0.0001
StageB.warmup,7,train,0.9061,0.4234,0.0001
StageB.warmup,7,val,1.1124,0.3415,0.0001
StageB.warmup,8,train,0.9299,0.3896,0.0001
StageB.warmup,8,val,1.054,0.4268,0.0001
StageB.finetune,1,train,0.8839,0.4234,1e-05
StageB.finetune,1,val,1.0355,0.4024,1e-05
StageB.finetune,2,train,0.8427,0.4935,9.993147673772869e-06
StageB.finetune,2,val,0.9906,0.561,9.993147673772869e-06
StageB.finetune,3,train,0.8237,0.4545,9.972609476841366e-06
StageB.finetune,3,val,0.9743,0.5732,9.972609476841366e-06
StageB.finetune,4,train,0.7727,0.5532,9.938441702975689e-06
StageB.finetune,4,val,0.9459,0.6463,9.938441702975689e-06
StageB.finetune,5,train,0.7664,0.5584,9.890738003669029e-06
StageB.finetune,5,val,0.9115,0.6951,9.890738003669029e-06
StageB.finetune,6,train,0.7071,0.6338,9.829629131445342e-06
StageB.finetune,6,val,0.8784,0.6951,9.829629131445342e-06
StageB.finetune,7,train,0.7189,0.6052,9.755282581475769e-06
StageB.finetune,7,val,0.8447,0.7073,9.755282581475769e-06
StageB.finetune,8,train,0.6827,0.6909,9.667902132486009e-06
StageB.finetune,8,val,0.8016,0.8049,9.667902132486009e-06
StageB.finetune,9,train,0.633,0.7247,9.567727288213005e-06
StageB.finetune,9,val,0.7617,0.7927,9.567727288213005e-06
StageB.finetune,10,train,0.6261,0.7403,9.45503262094184e-06
StageB.finetune,10,val,0.7699,0.7927,9.45503262094184e-06
StageB.finetune,11,train,0.5483,0.8104,9.330127018922195e-06
StageB.finetune,11,val,0.7331,0.8049,9.330127018922195e-06
StageB.finetune,12,train,0.5295,0.8182,9.193352839727122e-06
StageB.finetune,12,val,0.72,0.7805,9.193352839727122e-06
StageB.finetune,13,train,0.5276,0.8364,9.045084971874738e-06
StageB.finetune,13,val,0.7194,0.7561,9.045084971874738e-06
StageB.finetune,14,train,0.5096,0.813,8.885729807284857e-06
StageB.finetune,14,val,0.6963,0.8049,8.885729807284857e-06
StageB.finetune,15,train,0.4799,0.8208,8.715724127386973e-06
StageB.finetune,15,val,0.6697,0.8171,8.715724127386973e-06
StageB.finetune,16,train,0.4588,0.8571,8.53553390593274e-06
StageB.finetune,16,val,0.6746,0.7805,8.53553390593274e-06
StageB.finetune,17,train,0.4074,0.8753,8.345653031794293e-06
StageB.finetune,17,val,0.6448,0.8049,8.345653031794293e-06
StageB.finetune,18,train,0.3936,0.8649,8.146601955249189e-06
StageB.finetune,18,val,0.6398,0.7927,8.146601955249189e-06
StageB.finetune,19,train,0.3637,0.9013,7.938926261462366e-06
StageB.finetune,19,val,0.6276,0.8049,7.938926261462366e-06
StageB.finetune,20,train,0.3328,0.9013,7.723195175075136e-06
StageB.finetune,20,val,0.631,0.7683,7.723195175075136e-06
StageB.finetune,21,train,0.3416,0.9065,7.5e-06
StageB.finetune,21,val,0.6118,0.7683,7.5e-06
StageB.finetune,22,train,0.265,0.9532,7.269952498697734e-06
StageB.finetune,22,val,0.586,0.7927,7.269952498697734e-06
StageB.finetune,23,train,0.2861,0.9351,7.033683215379002e-06
StageB.finetune,23,val,0.6124,0.7561,7.033683215379002e-06
StageB.finetune,24,train,0.3011,0.9065,6.791839747726503e-06
StageB.finetune,24,val,0.5815,0.8049,6.791839747726503e-06
StageB.finetune,25,train,0.2475,0.9351,6.545084971874738e-06
StageB.finetune,25,val,0.6184,0.7561,6.545084971874738e-06
StageB.finetune,26,train,0.2223,0.961,6.294095225512604e-06
StageB.finetune,26,val,0.6016,0.7683,6.294095225512604e-06
StageB.finetune,27,train,0.2125,0.9532,6.039558454088796e-06
StageB.finetune,27,val,0.5634,0.8049,6.039558454088796e-06
StageB.finetune,28,train,0.234,0.9247,5.782172325201155e-06
StageB.finetune,28,val,0.5783,0.7805,5.782172325201155e-06
StageB.finetune,29,train,0.1963,0.9558,5.522642316338268e-06
StageB.finetune,29,val,0.5941,0.7683,5.522642316338268e-06
StageB.finetune,30,train,0.2216,0.9455,5.261679781214719e-06
StageB.finetune,30,val,0.5391,0.8049,5.261679781214719e-06
StageB.finetune,31,train,0.2179,0.9325,5.000000000000001e-06
StageB.finetune,31,val,0.5714,0.7561,5.000000000000001e-06
StageB.finetune,32,train,0.1608,0.9766,4.738320218785282e-06
StageB.finetune,32,val,0.5788,0.7683,4.738320218785282e-06
StageB.finetune,33,train,0.1558,0.9688,4.477357683661734e-06
StageB.finetune,33,val,0.59,0.7805,4.477357683661734e-06
StageB.finetune,34,train,0.1857,0.9481,4.217827674798846e-06
StageB.finetune,34,val,0.5482,0.7927,4.217827674798846e-06
StageB.finetune,35,train,0.171,0.9506,3.960441545911203e-06
StageB.finetune,35,val,0.5915,0.7683,3.960441545911203e-06
StageB.finetune,36,train,0.1407,0.9688,3.705904774487397e-06
StageB.finetune,36,val,0.5635,0.7927,3.705904774487397e-06
StageB.finetune,37,train,0.1627,0.9558,3.454915028125263e-06
StageB.finetune,37,val,0.5412,0.7927,3.454915028125263e-06
StageB.finetune,38,train,0.1639,0.9584,3.2081602522734987e-06
StageB.finetune,38,val,0.5463,0.7927,3.2081602522734987e-06
StageB.finetune,39,train,0.1479,0.961,2.966316784620999e-06
StageB.finetune,39,val,0.6095,0.7561,2.966316784620999e-06
StageB.finetune,40,train,0.1732,0.9506,2.730047501302266e-06
StageB.finetune,40,val,0.5582,0.7683,2.730047501302266e-06
StageB.finetune,41,train,0.1541,0.9662,2.500000000000001e-06
StageB.finetune,41,val,0.5645,0.7805,2.500000000000001e-06
StageB.finetune,42,train,0.1685,0.974,2.276804824924866e-06
StageB.finetune,42,val,0.5762,0.7683,2.276804824924866e-06
StageB.finetune,43,train,0.1568,0.9766,2.061073738537635e-06
StageB.finetune,43,val,0.5648,0.7683,2.061073738537635e-06
StageB.finetune,44,train,0.1879,0.9299,1.8533980447508138e-06
StageB.finetune,44,val,0.5321,0.8049,1.8533980447508138e-06
StageB.finetune,45,train,0.1379,0.9792,1.6543469682057107e-06
StageB.finetune,45,val,0.5367,0.7805,1.6543469682057107e-06
StageB.finetune,46,train,0.1605,0.9584,1.4644660940672628e-06
StageB.finetune,46,val,0.5403,0.7927,1.4644660940672628e-06
StageB.finetune,47,train,0.1261,0.9558,1.2842758726130296e-06
StageB.finetune,47,val,0.5614,0.7805,1.2842758726130296e-06
StageB.finetune,48,train,0.1279,0.9818,1.1142701927151456e-06
StageB.finetune,48,val,0.5654,0.7683,1.1142701927151456e-06
StageB.finetune,49,train,0.1466,0.9636,9.549150281252633e-07
StageB.finetune,49,val,0.5337,0.8049,9.549150281252633e-07
StageB.finetune,50,train,0.1276,0.9662,8.066471602728802e-07
StageB.finetune,50,val,0.5661,0.7683,8.066471602728802e-07
StageB.finetune,51,train,0.1224,0.9766,6.698729810778064e-07
StageB.finetune,51,val,0.5328,0.8171,6.698729810778064e-07
StageB.finetune,52,train,0.1703,0.961,5.44967379058161e-07
StageB.finetune,52,val,0.5665,0.7805,5.44967379058161e-07
StageB.finetune,53,train,0.1257,0.9818,4.3227271178699507e-07
StageB.finetune,53,val,0.5495,0.7805,4.3227271178699507e-07
StageB.finetune,54,train,0.1496,0.9584,3.3209786751399125e-07
StageB.finetune,54,val,0.5551,0.7561,3.3209786751399125e-07
StageB.finetune,55,train,0.1344,0.9766,2.4471741852423233e-07
StageB.finetune,55,val,0.5566,0.7683,2.4471741852423233e-07
StageB.finetune,56,train,0.137,0.974,1.7037086855465844e-07
StageB.finetune,56,val,0.5567,0.7683,1.7037086855465844e-07
StageB.finetune,57,train,0.1759,0.9688,1.0926199633097156e-07
StageB.finetune,57,val,0.5495,0.7561,1.0926199633097156e-07
StageB.finetune,58,train,0.1374,0.9792,6.15582970243117e-08
StageB.finetune,58,val,0.5366,0.8049,6.15582970243117e-08
StageB.finetune,59,train,0.1294,0.9766,2.7390523158632996e-08
StageB.finetune,59,val,0.554,0.7805,2.7390523158632996e-08
StageB.finetune,60,train,0.1245,0.974,6.852326227130835e-09
StageB.finetune,60,val,0.5767,0.7683,6.852326227130835e-09
